date,address,creator,initialBuy,marketCap,bondingCurveKey,vSolInBondingCurve,vTokensInBondingCurve,uri,signature
2025-05-09 20:30:15.406523,DR3dy8qNzTchpEiAaoQk8i2d2U76U7JBYtevyAE5pump,NQvvi7rhr6KRUYnH7qnB5PqUAEUJtKBgD6HAuLEdr2a,97545454.545454,33.830382106244144,8A8XfGAM8vPm5wFCq5gMHk9WLR9PVDbyKi512VjcKuDk,32.999999999999986,975454545.454546,https://ipfs.io/ipfs/QmYRJrG6SbAxpwwtQc9y286yfEKn8iTPJaLveghbvQYvpX,2uUDrj1N7rHmS4YQGeCtJ8KjCHVrqGJFneCwnZbMX8cc4DosiiWbP6i4zyGoerYfPBCebF33tTsfGAhRmbsTRjJi
2025-05-09 20:30:18.895860,8zphDTyfvdvkYEYbMwzbweKfgKqUrgozRRJhBsoxJCxi,GNzV2sx87Ua3Pkb2s6hM13CBbHfrgsSHYiB6s8TKBdg8,324395348.837208,57.44019881950897,Fo2eJnBBC9NJT7NEnUbdmEGFEJn6UE2YczK2XqEUTJGR,42.99999999999993,748604651.162792,http://159.65.198.85:4500/api/v1/public/json/8zphDTyfvdvkYEYbMwzbweKfgKqUrgozRRJhBsoxJCxi,4Yubtz8xC3y8ASDcRvuF3GRgJTrANLdde5VEqpWQRVGXijAqxRmkrPLPj2EkXaRjvFKAoK3yByoefsktzdPHNLpk
2025-05-09 20:30:22.004831,HoKcNooQYasvhgM3dorAkrCAFSzHYA2VNkjqhKBHpump,8FFaChU8LVUbbshD1XB98gxQy3Mn21VgrZMsKiCfHnhp,30000000.0,29.59050382911599,GRGPD1eQSFVnyEu2nx7sfoSCNt936zp2ZMaekL9mfQMV,30.862895493767976,1043000000.0,https://ipfs.io/ipfs/Qme1Vrrc5bSYn6hBAY77J5XkRjaPMaZKwkciJU7xVXeJUw,3uEYC4K3oJgJ9CxabkFhhMv92FspEScFridCCqVKXSpT2bg82gCVJZ1iCK7xa4SzqzTTbqug72BoLmsh7GK13dfA
2025-05-09 20:30:24.252450,EK7CjqXDjdbqGf1Myo36QHeS9kmNUuXTtMHeb2sdpump,FZt2R8haxvyTTmdbJyQvB2sq2aAe92XQW8zksC7vGtr7,81783536.562398,32.763022732061714,GXPwHhpwtPsAsNKywdHPFctd5F1pK5hvbR3QA8BVm64y,32.475247523999975,991216463.437602,https://ipfs.io/ipfs/QmTipwiXU2UTWaYdhaVaP1jQmcVEMMwfxcTNP8YnF8mEsv,2ZYVXB5jvKw5dEtPmxwuUnmXiEPqdZQnvJMnUEbgn1pR84YxMpHNr7JZjqG5YBk6FVy18TZFuMNfpan85UiuqBRA
2025-05-09 20:30:27.693654,6DWvdyuRdVpc6JtHTUsaQjdgkTyYHmSTaNYZCbvd9QVK,7GhWwhaMgbKiRWxF93Bud6HnHMci6NCLTJyTxG8zFH51,357666666.666666,62.90773532152831,pESzg9sSJwwJQUVJ33nFjjizWoVQ9yVHMFetYdfSeqf,44.99999999999996,715333333.333334,https://niggernuked.com/json/879f1d80-3a4d-408f-b485-342a4d396ad9.json,3RrpgLLrvcsZf7xg8HicpN46qohVPsHmB255vBV5p2MHyK7C4tFXTy5i8iCoD2MUAQHiie9a9kPurPQyzhb8tQH4
2025-05-09 20:30:29.113021,AEVubEyBv4Rurxfu7FLHyrCyWU2yjfUXLFjbiHFupump,58KQy6AUe5dTo1SbdYEfLwPAm9Cfmn85RVtZ1XsFU2aM,50933005.238926,30.81500543647091,B5b7qJjPQrynMM3jGS87uXcA8aLZaBQ1FxvcUz3J4YCY,31.494999999999976,1022066994.761074,https://ipfs.io/ipfs/QmYnNX1xGsLXRT9d7LRw43nZ4Q6TaAx6chJrFDDuxgA6JU,4sbccoWF5pM5RnM8sVaPdtuuiz44b582SKyJoXPv6dAFmHaL13iWdGMFY5qgUrzGWXZpJmnkejxhuTnDvVe36CJK
2025-05-09 20:30:29.351395,3Lz5R8oiVxmPF3LwrzsakXXh9MP6zjQ1GRpX4xxCpump,EaZTmT2zixapCjYpEog6rcdfwkbcLzSbSks9vkZpV6oi,66439628.45773,31.77176344623955,51aipSiZ8dX8U8Cqw2BU69YXZq8nPoNvrAyZGJzMMCn2,31.980198018999996,1006560371.54227,https://ipfs.io/ipfs/QmSrrQncMuhWq4sa9S6aXYsvnWuwaRG2vr5nvUtW7BmiC3,5KNCg6V6JYNank8HeXb7dSjVV56KMvd8hUr3Bxujgf8Zf1rHAGETN1F8fa1wdnt1kjRn8HXF3Gq2Gwi42HxNJ636
2025-05-09 20:30:33.282445,Z839wUp2F3DJ3fmYbGaTs7XP9vRsqqpkrU1pdvCpump,FHkhURXQy9HYBpArJwhxEf5RQMd8bbidP5Fsn5AsLwTe,85576687.116564,33.015222118670366,BPt1ESK7JCqb5HMX8XSpzGhh2TkazAGFdP1wrEAKSTjw,32.59999999999999,987423312.883436,https://ipfs.io/ipfs/QmQzhzHZaVfJyFyoH6js4DXWA17Uj2LHRhGkLSJ4gXaPW2,qyxydmDnKxQAi3tuyYvgem3CF41713vRWnN9cjE9qqL6g5p2s8HvZF34y8FFrqXBCAtkp69jnwftu2mR4ZUeAGi
2025-05-09 20:30:34.185976,Ryemuapwb18EiBdnxSx2mwbdbKa8txQwei4Hd8dpump,7figpUwd8vxK7EnffhRT48Hbd6TJycw29YVuVAG6hfHF,34281150.129545,29.834925026021196,FGe414nhnmt5v338DweN74xDZPk6q6PyQs3H3JKME7pi,30.99009900899999,1038718849.870455,https://ipfs.io/ipfs/QmUMhQnzCGPXpEoSsitJ1k4WnyTXMHYuxR8tQ9qkAqAsVZ,r3aQN7TEcBWmtpkdKeCvcnh8ZbmQ4Nyuxx4bqERLogtVWhdYuEoQz8tfK4jANW9UNStH1nVegZnwFmimGwChPeP
2025-05-09 20:30:39.571095,AizumcqFDtgqYCgmvNycnnDrZVTGzZ34NEtKK8z2FE6M,BnSJys7v985tCpKBa1vAD1Vy24JqJ6J9fAabUjfm8Tya,67062499.999999,31.811121466293816,HpCRKGTEi85VSXt5aX93RxggR1GZAMTjmJRJLWsMTxZU,31.999999999999968,1005937500.000001,https://ipfs.io/ipfs/QmTrdEz8uDgiyzpPAZaHRRfjdcy1vyFAVCBbnyYREQY2ZE,cmPijRpzXAYPthkNLui7f2oJBrLkS52w1syUrVqxvQddPrdutNHsLq5DpXQJ674zLektaNUtatsaiem2uhu1oHv
